入国時年齢,性別,職種関係,職種,所在地(実習先)(都道府県),所在地(実習先)(市区町村),派遣会社,学校所属,組合,所属機関,失踪の有無
24.0,男,農業・林業関係,耕種農業,青森県,六ヶ所村,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,農業・林業関係,耕種農業,青森県,上北郡東北町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,農業・林業関係,耕種農業,青森県,上北郡東北町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,農業・林業関係,耕種農業,青森県,上北郡東北町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,農業・林業関係,耕種農業,青森県,上北郡東北町,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,建設機械施工,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,建設機械施工,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,建設機械施工,北海道,旭川市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,建設機械施工,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,建設機械施工,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,建設関係,建設機械施工,宮城県,仙台市,"MYANMAR UNITED SK CO.,LTD",パティン学校,ウエストワード協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,その他,介護,千葉県,四街道市,"MYANMAR UNITED SK CO.,LTD",KP日本語学校,日本ケアワーカー協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,その他,介護,千葉県,四街道市,"MYANMAR UNITED SK CO.,LTD",KP日本語学校,日本ケアワーカー協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,その他,介護,千葉県,四街道市,"MYANMAR UNITED SK CO.,LTD",KP日本語学校,日本ケアワーカー協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,農業・林業関係,耕種農業,三重県,津市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,三陸アシスト協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",バゴー学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
25.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",バゴー学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
20.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",バゴー学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
21.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",バゴー学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
25.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",バゴー学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
20.0,女,その他,ビルクリーニング,山形県,米沢市,"MYANMAR UNITED SK CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
